"Quadratic function"
"-"
"Gradient Descent, lr 0.1 on Quadratic function from (2.0, 1.5)"   "Momentum Gradient Descent, lr 0.5 on Quadratic function from (2.0, 1.5)"   "Nesterov Accelerated Gradient, lr 2.0 on Quadratic function from (2.0, 1.5)"   "Adaptive Gradient, lr 3.0 on Quadratic function from (2.0, 1.5)"   "Adaptive Moment Estimation, lr 2.0 on Quadratic function from (2.0, 1.5)"   "Nelder Mead on Quadratic function from (2.0, 1.5)"   
"label" "Gradient Descent, lr 0.1"  "label" "Momentum Gradient Descent, lr 0.5"  "label" "Nesterov Accelerated Gradient, lr 2.0"  "label" "Adaptive Gradient, lr 3.0"  "label" "Adaptive Moment Estimation, lr 2.0"  "label" "Nelder Mead"  
"n steps" "500"  "n steps" "500"  "n steps" "500"  "n steps" "500"  "n steps" "500"  "n steps" "500"  
"lr" "0.1"  "lr" "0.5"  "lr" "2"  "lr" "3.0"  "lr" "2.0"  "lr" "1.0"  
"mtm" "-"  "mtm" "0.9"  "mtm" "0.9"  "mtm" "-"  "mtm" "-"  "mtm" "-"  
"beta1" "-"  "beta1" "-"  "beta1" "-"  "beta1" "-"  "beta1" "0.9"  "beta1" "-"  
"beta2" "-"  "beta2" "-"  "beta2" "-"  "beta2" "-"  "beta2" "0.999"  "beta2" "-"  
x y err x y err x y err x y err x y err x y err 
0.0003323069989462291 3.341873634710928e-09 0.000332306998963033 0.25626411413828537 0.13694262458333933 0.29055907940185516 8.30016888191963e-07 -2.7314451515641e-20 8.30016888191963e-07 -1.19308205275417e-19 -1.922104403460094e-17 1.9221414313934196e-17 -0.1278574297055357 -0.1294893346015791 0.1819753008143295 0.0003582507051760331 -0.00023037903883960098 0.000425932000788604 
0.00026584559915698326 2.0051241808265567e-09 0.00026584559916454503 0.2320292913909207 0.1740440074833329 0.29004983813860546 -6.920237915520358e-07 6.956286810760488e-21 6.920237915520358e-07 3.7953142438154725e-20 6.875926749447783e-18 6.8760314938772995e-18 -0.10388626358028576 -0.0912998046273533 0.13830404941889984 -0.0002048161859420361 -0.00036742029078595806 0.0004206510906976002 
0.00021267647932558662 1.2030745084959339e-09 0.00021267647932898942 0.18701502177920043 0.17262645059666054 0.25450836885390643 -1.1762346148032213e-06 4.818331194792255e-21 1.1762346148032213e-06 -1.20732770860619e-20 -2.459719075543606e-18 2.459748705582074e-18 -0.06915885666089328 -0.033811353733770214 0.07698152438054288 -0.0003753779274120461 -9.136083463090472e-05 0.0003863358519379465 
0.0001701411834604693 7.218447050975603e-10 0.00017014118346200057 0.12780067695073216 0.13682535927932332 0.18722764745352463 -9.478461805075256e-07 7.498706773616279e-22 9.478461805075256e-07 3.8406311107005745e-21 8.799130867819373e-19 8.799214685058238e-19 -0.02914723795014882 0.026493998375312112 0.03938900138406198 -0.00022176578795551904 0.00018420438345856383 0.0002882903390557544 
0.00013611294676837542 4.3310682305853616e-10 0.0001361129467690645 0.06172769891003749 0.07723930523785516 0.09887476465890982 -4.545134911566676e-07 -2.5687191627073816e-22 4.545134911566676e-07 -1.2217434606474747e-21 -3.147705150511978e-19 3.1477288606657335e-19 0.010554293350488443 0.0740624785511863 0.07481072006920597 0.00010240809297101805 0.00018371014539297903 0.0002103255453488001 
0.00010889035741470034 2.598640938351217e-10 0.00010889035741501043 -0.003910751217591463 0.00816399555296278 0.009052336630654493 -2.6041750018571603e-08 -1.5204864261738454e-22 2.6041750018571603e-08 3.886489070705337e-22 1.1260257249719798e-19 1.1260324320799864e-19 0.04494967036091626 0.0981195716559008 0.1079255447403092 0.00026873243393765733 4.555685779905616e-05 0.00027256659432619543 
8.711228593176027e-05 1.5591845630107302e-10 8.711228593189981e-05 -0.06259428121069838 -0.055636582274032925 0.08374648247788813 1.986108205579051e-07 -1.9927401158141547e-23 1.986108205579051e-07 -1.2363313398630431e-22 -4.028121671727867e-20 4.0281406447344784e-20 0.07021416803190507 0.09492553653493328 0.1180715328894207 0.00011088289397775952 -9.210219172928191e-05 0.0001441451695278772 
6.968982874540821e-05 9.35510737806438e-11 6.9689828745471e-05 -0.10915003008342475 -0.10192978586352248 0.1493432633679741 2.3149277762298144e-07 9.226643914296014e-24 2.3149277762298144e-07 3.9328945845977776e-23 1.440976333169251e-20 1.440981700235542e-20 0.08406186516215514 0.06801553847114056 0.1081319131804277 -9.066643147548348e-05 -0.00012626983507857403 0.00015544926197080778 
5.575186299632657e-05 5.613064426838628e-11 5.575186299635483e-05 -0.140135201060536 -0.1232077119213586 0.18659585968925824 1.5533664510632706e-07 4.760733290102969e-24 1.5533664510632706e-07 -1.2510934014883086e-23 -5.154791642287262e-21 5.154806824592415e-21 0.08588121165145154 0.026573680480593734 0.0898985150545108 -0.00013436621696882867 -2.277842889952808e-05 0.00013628329716309771 
4.460149039706126e-05 3.3678386561031766e-11 4.460149039707397e-05 -0.15400833483388254 -0.11771630298913939 0.19384451291624466 5.512392080546905e-08 5.055555956012893e-25 5.512392080546905e-08 3.979854190288868e-24 1.844018965735059e-21 1.844023260490489e-21 0.07664481029111257 -0.017454692527520264 0.07860720854852249 -6.636639336221606e-05 7.192394740940244e-05 9.786497013159962e-05 
3.568119231764901e-05 2.020703193661906e-11 3.568119231765473e-05 -0.1510933217465062 -0.08923077435231422 0.17547456501700426 -1.7032009667147577e-08 -3.2440665032991105e-25 1.7032009667147577e-08 -1.266031725298639e-24 -6.59659241722869e-22 6.596604566189487e-22 0.058627687539472076 -0.05266123831423709 0.07880616579313347 4.533321573774174e-05 6.313491753928702e-05 7.772463098540389e-05 
2.8544953854119208e-05 1.2124219161971435e-11 2.8544953854121783e-05 -0.13336047779321686 -0.04574764370870873 0.1409888787888394 -4.629717103659688e-08 -1.478775546591024e-25 4.629717103659688e-08 4.027374503753644e-25 2.3597930567754864e-22 2.3597964934610753e-22 0.034989027858324084 -0.07101171963585381 0.07916373157015583 9.510801075940378e-05 9.191956982235183e-06 9.555116840611698e-05 
2.2835963083295365e-05 7.27453149718286e-12 2.2835963083296524e-05 -0.10406487045593477 0.0025367026122779524 0.10409578340717564 -4.241088330668278e-08 -1.1922601364739612e-26 4.241088330668278e-08 -1.2811484159023655e-25 -8.441666421987671e-23 8.441676143648279e-23 0.009283904960841222 -0.06954517548575122 0.07016211459659596 3.318319668110803e-05 -3.596197370470122e-05 4.893248506579981e-05 
1.8268770466636293e-05 4.364718898309716e-12 1.8268770466636815e-05 -0.06729233680678741 0.04548527377871038 0.08122295687576483 -2.350338611905262e-08 1.1210975056488383e-26 2.350338611905262e-08 4.075462219963296e-26 3.019829716656975e-23 3.0198324667101737e-23 -0.015026340371575322 -0.05061519829621489 0.05279857198379128 -3.814781138844481e-05 -4.285594144137761e-05 5.737497041877361e-05 
1.4615016373309035e-05 2.6188313389858297e-12 1.4615016373309268e-05 -0.02746782284187605 0.0750419330727575 0.07991103184772991 -4.648283077616495e-09 4.555552653420481e-27 4.648283077616495e-09 -1.296445603037294e-26 -1.0802809613338527e-23 1.0802817392660096e-23 -0.03500302467274527 -0.02076112531862734 0.04069688023345971 -4.755400537970189e-05 -4.595978491117592e-06 4.777558420305849e-05 
1.1692013098647227e-05 1.5712988033914978e-12 1.1692013098647334e-05 0.011121022010731778 0.08663453982284841 0.08734540984436381 6.638581674148169e-09 2.455682903773056e-28 6.638581674148169e-09 4.124124113828418e-27 3.864479341279872e-24 3.8644815418861326e-24 -0.04855004372587911 0.011365473453099784 0.04986261858945927 -1.8943146838368286e-05 2.7545977589915616e-05 3.343087934117372e-05 
9.353610478917782e-06 9.427792820348986e-13 9.35361047891783e-06 0.04473888017700565 0.07974097793336055 0.09143407986774495 9.626581380371235e-09 -3.8188477822885724e-28 9.626581380371235e-09 -1.3119254418707587e-27 -1.3824367098665931e-24 1.3824373323717557e-24 -0.054595075105284434 0.03740173446731375 0.06617788125132969 1.9073905694222404e-05 2.1427970720688805e-05 2.8687485209386804e-05 
7.482888383134226e-06 5.656675692209392e-13 7.482888383134247e-06 0.07052106450895157 0.057588576646149366 0.09104759579255857 7.269948681334276e-09 -1.3912226250638795e-28 7.269948681334276e-09 4.173367041153488e-28 4.945378375742139e-25 4.945380136678112e-25 -0.053122950283039955 0.05136303843626874 0.0738932308413968 3.328126582299862e-05 7.684875282520931e-07 3.329013709587533e-05 
5.986310706507381e-06 3.394005415325635e-13 5.986310706507391e-06 0.08667292395680774 0.026133700158429432 0.0905271563189371 3.1836528592820864e-09 -3.5482009290306426e-30 3.1836528592820864e-09 -1.3275901133032537e-28 -1.7691057467374453e-25 1.7691062448691324e-25 -0.045071801842762674 0.050921527900543224 0.06800345083213842 9.471573419184143e-06 -1.3772988794957808e-05 1.671543967058686e-05 
4.7890485652059045e-06 2.036403249195381e-13 4.789048565205909e-06 0.09254230506419753 -0.007402428712204395 0.09283789192691887 -1.329561954568432e-10 1.2847765971929638e-29 1.329561954568432e-10 4.2231979396027546e-29 6.328606034456937e-26 6.328607443566522e-26 -0.03211892409708295 0.0376295017374824 0.04947327244245489 -1.548937594806482e-05 -1.4349354441146878e-05 2.111456227673571e-05 
3.831238852164724e-06 1.2218419495172285e-13 3.831238852164726e-06 0.08857051755442859 -0.03610445895333396 0.09564658141393408 -1.7380782446435712e-09 4.209149884481961e-30 1.7380782446435712e-09 -1.3434418242756916e-29 -2.2639265297298694e-26 2.2639269283372786e-26 -0.01639450650935778 0.016137754404677428 0.023004498710275354 -1.664063291149931e-05 -3.8424376412604655e-07 1.6645068547937665e-05 
3.0649910817317793e-06 7.33105169710337e-14 3.06499108173178e-06 0.07613885704019369 -0.05471539437968378 0.0937597991332713 -1.845407971379507e-09 -2.203163184837685e-32 1.845407971379507e-09 4.273623829677674e-30 8.098723959287412e-27 8.098725086863772e-27 -0.00016666394069800652 -0.007291645423545719 0.007293549879986028 -5.0236009504506934e-06 1.0377772066734112e-05 1.152973198207382e-05 
2.4519928653854235e-06 4.398631018262022e-14 2.451992865385424e-06 0.0573364768733629 -0.06052215738746186 0.08336907769120624 -1.1609096461956723e-09 -4.275244780027095e-31 1.1609096461956723e-09 -1.3594828080803361e-30 -2.8971492187320268e-27 2.897149537699616e-27 0.014459525300794166 -0.026531786818246094 0.030216114635954833 7.74468797403241e-06 7.174677220573439e-06 1.0557281138367854e-05 
1.9615942923083387e-06 2.6391786109572132e-14 1.961594292308339e-06 0.0346806870358789 -0.053643812616969766 0.06387807671936549 -3.5429662512548606e-10 -1.260541802159753e-31 3.5429662512548606e-10 4.324651815705994e-31 1.0363945774413224e-27 1.036394667670531e-27 0.02579227326240789 -0.03712917158310563 0.045208591467667064 1.151238868687043e-05 -6.086518294771449e-07 1.1528466954764981e-05 
1.569275433846671e-06 1.583507166574328e-14 1.5692754338466711e-06 0.01082240747855541 -0.03672453980013293 0.03828598081757133 1.907285354598016e-10 4.9361937354783976e-33 1.907285354598016e-10 -1.3757153246754376e-31 -3.707484975937402e-28 3.7074852311768166e-28 0.03272598763468169 -0.03726448932875208 0.049594681484994095 2.5118004752253467e-06 -5.188886033367056e-06 5.76486599103691e-06 
1.2554203470773367e-06 9.501042999445966e-15 1.2554203470773367e-06 -0.011732284870891271 -0.014152286304953198 0.01838297353392835 3.8694970156852485e-10 1.4086276142241082e-32 3.8694970156852485e-10 4.376289086842663e-32 1.326275257126168e-28 1.3262753293280187e-28 0.034822646567175944 -0.02794976627032695 0.044652056486889344 -6.122491039927476e-06 -4.732397161259197e-06 7.738247826600434e-06 
1.0043362776618695e-06 5.700625799667579e-15 1.0043362776618695e-06 -0.030858279498304157 0.008993199101699205 0.032142044796158536 3.302804039954766e-10 3.73226346912449e-33 3.302804039954766e-10 -1.3921416610036354e-32 -4.7444725173035526e-29 4.7444727215473704e-29 0.032300491472034 -0.012488728300072756 0.03463076787898269 -5.756194343435215e-06 3.0432591473857247e-07 5.7642334773824904e-06 
8.034690221294955e-07 3.4203754798005474e-15 8.034690221294955e-07 -0.044985846713145344 0.028025496147346528 0.05300146072330031 1.6983359361076186e-10 -2.889485734867624e-34 1.6983359361076186e-10 4.428542918082683e-33 1.697235875170017e-29 1.697235932946288e-29 0.025940754154926762 0.004588858399516237 0.02634350674335444 -1.1643260634896081e-06 3.85362378568297e-06 4.0256765224869665e-06 
6.427752177035964e-07 2.0522252878803283e-15 6.427752177035964e-07 -0.053202072535187876 0.03954946425895982 0.06629193499370895 2.1676750974099723e-11 -4.599109189584788e-34 2.1676750974099723e-11 -1.4087641313141525e-33 -6.071506591003048e-30 6.071506754439941e-30 0.016932438501672024 0.01879669826054358 0.025298682556821557 3.061245519963738e-06 2.3661985806295986e-06 3.869123913300217e-06 
5.142201741628771e-07 1.231335172728197e-15 5.142201741628771e-07 -0.05527646852150737 0.04201114270761981 0.06942927396861638 -6.107237073387124e-11 -1.0907841833886756e-34 6.107237073387124e-11 4.481420671286053e-34 2.171954577668867e-30 2.171954623901719e-30 0.006681003370621321 0.026823782864246547 0.02764328369037405 3.934490067580944e-06 -5.240192586326292e-07 3.9692327061172665e-06 
