            0.1302219710982793 0.018832564948183722 0.13157669725011586             0.015902002202492837 1.2046808036543296e-06 0.015902002248124065 1.6129221270604364e-06 -1.9172457667453672e-06 2.50546385287519e-06 1.3534281197049524e-06 -2.1261032319903755e-07 1.3700258482010047e-06    0.14369808489983005 0.007539162261160104 0.14389572117154445 0.010052216348213468 3.397459711761065e-05 0.010052273761917719             0.1203401890516131 0.0019852283054735873 0.12035656289709687 0.0026469710739647754 -2.3259934102871457e-06 0.002646972095933688 -1.887723868538123e-06 -1.3003825017645002e-06 2.2922687570928146e-06 -1.7338433356860001e-06 -1.3553038577759855e-07 1.7391323118646783e-06 -1.754442875364886e-06 4.0774511658375245e-07 1.801201233348597e-06    0.12444385243016322 0.002510842636142409 0.12446917987358842 0.003347790181523213 -4.1487180426767304e-07 0.0033477902072295155 -5.273988379212382e-07 -7.477923214128903e-08 5.326738850369081e-07       
            0.12908063497037098 0.018550180514540826 0.1304067464569077             0.015596634516701556 1.219439537312535e-06 0.015596634564373147 1.6310176982184017e-06 -1.8186959211308638e-06 2.4429231640474683e-06 1.4481926990750766e-06 -4.348573057738714e-07 1.5120724089934534e-06    0.14226110405083175 0.0073883790159369024 0.14245283384420512 0.009851172021249199 3.2615613232906226e-05 0.00985122601357159             0.11900118955073621 0.0019326501747684807 0.11901688221083714 0.0025768668996913003 -2.2411857776787053e-06 0.0025768678743075565 -1.6738364781240153e-06 -1.1046394166939002e-06 2.0054816868803484e-06 -1.4728525555918669e-06 -4.13333967049003e-07 1.5297514892393339e-06 -1.8834089204935367e-06 -2.750218071650788e-07 1.9033828191435832e-06    0.12307652535888544 0.0024468990199048354 0.12310084650086685 0.0032625320265397815 -4.413688538377445e-07 0.003262532056394885 -5.090600702266736e-07 -7.486651460976388e-08 5.145358589146143e-07       
            0.12794937452606955 0.01827203136335247 0.12924747414071872             0.01529713082564955 1.228864262130413e-06 0.015297130875008719 1.6421434012746622e-06 -1.7184928630152167e-06 2.376941873623365e-06 1.5105714287127703e-06 -6.211213155198389e-07 1.6332843383307253e-06    0.14083849301032345 0.007240611435618164 0.1410244927924952 0.009654148580824215 3.131098870358998e-05 0.009654199355650565             0.11767708881039628 0.0018814645567843478 0.11769212862281117 0.00250861940904579 -2.155894165220394e-06 0.0025086203354276033 -1.4645994619700782e-06 -9.063778517964824e-07 1.7223740575816419e-06 -1.2085038023953096e-06 -6.468238315113068e-07 1.3707160571813876e-06 -1.8111374690599686e-06 -8.345076771060112e-07 1.994146934150495e-06    0.12172422179644783 0.0023845838544836848 0.12174757661699016 0.003179445139311581 -4.6334473483717755e-07 0.0031794451730735008 -4.876479662762444e-07 -7.344599288982647e-08 4.931479016328972e-07       
            0.12682809892200392 0.017998053924955036 0.1280987768140477             0.015003378523279699 1.2334585604859987e-06 0.01500337857398228 1.6469610228770788e-06 -1.6174359704612658e-06 2.3083716618903225e-06 1.542816105881407e-06 -7.691075179848287e-07 1.7238932422826688e-06    0.13943010808022022 0.0070957992069058005 0.13961054904858233 0.00946106560920773 3.005854915544638e-05 0.009461113358273992             0.11636772105527994 0.0018316345714850595 0.11638213517891353 0.0024421794286467392 -2.0705081373470325e-06 0.0024421803063470276 -1.2616401528118342e-06 -7.098148863528766e-07 1.4476094252508913e-06 -9.46419848470502e-07 -8.310917562669281e-07 1.2595332615353096e-06 -1.5649794158637608e-06 -1.1711434246316482e-06 1.954670686620952e-06    0.12038677667201997 0.002323855668226524 0.12040920356287371 0.0030984742243020335 -4.811817452733208e-07 0.0030984742616649184 -4.6371471409759997e-07 -7.072701391848502e-08 4.69077441973545e-07       
            0.12571671818351343 0.0177281855859501 0.1269605521215264             0.014715267165869845 1.23369093931061e-06 0.014715267217584616 1.6460861288927283e-06 -1.5162500865501187e-06 2.2379932682419513e-06 1.547430047672466e-06 -8.779616182384272e-07 1.7791448382690624e-06    0.138035806999418 0.006953883222767685 0.13821085523885765 0.009271844297023575 2.8856207189228525e-05 0.009271889200639854             0.11507292235461995 0.00178312431557273 0.11508673681861512 0.0023774990874303 -1.985378679711619e-06 0.002377499916395458 -1.066360373041296e-06 -5.18711919726574e-07 1.1858273486723098e-06 -6.91615892968765e-07 -9.6368921829631e-07 1.1861827232208093e-06 -1.1869392264007976e-06 -1.2398869124783919e-06 1.716433594085167e-06    0.1190640267284873 0.0022646740456311407 0.11908556255623473 0.0030195653941748556 -4.952389796430119e-07 0.0030195654347869327 -4.3777697251763043e-07 -6.691977214533485e-08 4.4286220607620797e-07       
            0.12461514319505038 0.017462364674725915 0.1258326988248922             0.014432688430512241 1.2299968553433713e-06 0.014432688482924247 1.64009073892201e-06 -1.4155883862758575e-06 2.166515199867481e-06 1.5271033383037892e-06 -9.481528356118318e-07 1.7975089444943896e-06    0.13665544892942383 0.0068148055583123306 0.13682526556488012 0.009086407411083105 2.7701958901659385e-05 0.009086449638814545             0.11379253060167134 0.0017358988366204878 0.11380577035240036 0.002314531782160644 -1.9008206531209003e-06 0.002314532562689685 -8.799449675173988e-07 -3.363450113683701e-07 9.420356216893208e-07 -4.4846001515782647e-07 -1.0444793653909014e-06 1.1366853258148176e-06 -7.28009133244051e-07 -1.0537786690447828e-06 1.2807992744456674e-06    0.11775581050252296 0.0022069996004492245 0.11777649066915892 0.0029426661339323 -5.058533057196831e-07 0.002942666177411165 -4.1031461278628123e-07 -6.223100394205601e-08 4.150069629748302e-07       
            0.12352328569072071 0.017200530447202215 0.12471511678820872             0.014155536074390157 1.2227806424264536e-06 0.014155536127203152 1.629505871135615e-06 -1.316035410246303e-06 2.094573604600133e-06 1.4846515971631928e-06 -9.813267068308816e-07 1.7796607739956406e-06    0.1352888944401296 0.006678509447146084 0.13545363578460398 0.008904679262861443 2.6593880545593008e-05 0.008904718974168533             0.11252638549341593 0.0016899241078902289 0.11253907443951755 0.002253232143853632 -1.81711514657677e-06 0.0022532328765581893 -7.033716528707174e-07 -1.654878936186192e-07 7.225772796015747e-07 -2.206505248248252e-07 -1.0754113231603975e-06 1.0978142684840035e-06 -2.4217113607857395e-07 -6.755255161455782e-07 7.176221722559421e-07    0.11646196830487848 0.002150793949474965 0.11648182680598557 0.002867725265966621 -5.133403286615018e-07 0.0028677253119121465 -3.8176996649751766e-07 -5.6860267844329506e-08 3.859810842241426e-07       
            0.12244105824496054 0.016942623072794774 0.12360770696333064             0.013883705894836328 1.2124173445392653e-06 0.013883705947774492 1.6148239623505656e-06 -1.2181102293128258e-06 2.0227330422322483e-06 1.42295888416946e-06 -9.80135391805086e-07 1.7278534001198437e-06    0.1339360054957283 0.0065449392582031625 0.13409582319388375 0.008726585677604214 2.5530125323769287e-05 0.00872662302244494             0.11127432851049263 0.0016451670038172153 0.11128648956603618 0.002193556005089614 -1.7345117301007455e-06 0.002193556690855208 -5.374219531599968e-07 -8.406729771470991e-09 5.374877011092965e-07 -1.1208973028627556e-08 -1.0602336322265282e-06 1.0602928821701169e-06 2.193001749782128e-07 -1.9999257530717846e-07 2.967989166480771e-07    0.11518234220089123 0.00209601968700113 0.11520141168150459 0.002794692916001508 -5.179953399027253e-07 0.0027946929640066337 -3.525475316355429e-07 -5.099681472144359e-08 3.562168401045175e-07       
            0.12136837426334551 0.016688583620596126 0.12251037137560697             0.013617095690158247 1.1992544581982373e-06 0.013617095742967277 1.5965011681646356e-06 -1.1222697070114084e-06 1.9514879644072927e-06 1.3449252319160852e-06 -9.480531006936201e-07 1.6454873324274858e-06    0.13259664544077102 0.006414040473039099 0.13275168660825115 0.00855205396405213 2.4508920310818516e-05 0.00855208908344824             0.11003620289735117 0.0016015952761438688 0.11004785802320552 0.002135460368191819 -1.6532306083519206e-06 0.0021354610081407207 -3.826930038887484e-07 1.331344522863918e-07 4.051897303868783e-07 1.7751260304852286e-07 -1.0041643650969847e-06 1.0197336889461351e-06 6.126943374314995e-07 2.67985586508817e-07 6.687380845271928e-07    0.11391677599120578 0.002042640359925624 0.11393508779945954 0.002723520479900833 -5.200942486152507e-07 0.0027235205295604607 -3.2301408929202995e-07 -4.481703967887511e-08 3.261083699121158e-07       
            0.12030514797353063 0.016438354045768953 0.12142301310981848             0.0133556052212156 1.1836135877729354e-06 0.013355605273663283 1.5749595478660131e-06 -1.0289118293900259e-06 1.8812647687322075e-06 1.2534191719241408e-06 -8.89183969749061e-07 1.5367848751877075e-06    0.1312706789863633 0.006285759663578317 0.13142108634495878 0.008381012884771088 2.3528563498385776e-05 0.008381045911340618             0.10881185364262651 0.0015591775306855692 0.10882302388610861 0.00207890337424742 -1.5734646763445703e-06 0.002078903969703362 -2.396100195057373e-07 2.578588270927405e-07 3.520001934050373e-07 3.438117694569878e-07 -9.135354500765162e-07 9.760909544523235e-07 9.054796498963076e-07 6.355688148414496e-07 1.1062735262019536e-06    0.11266511519270736 0.0019906204434919686 0.11268269943135045 0.0026541605913226254 -5.198944938272125e-07 0.0026541606422408486 -2.934991847133831e-07 -3.848249684783735e-08 2.960112734188757e-07       
            0.1192512944163179 0.016191877176148724 0.1203455362963447             0.013099136173735369 1.1657920171896774e-06 0.01309913622561173 1.5505891387279327e-06 -9.383790744134968e-07 1.8124243334379957e-06 1.1512355065947102e-06 -8.080692195996353e-07 1.406527303435217e-06    0.12995797219649965 0.006160044470306751 0.13010388420528549 0.008213392627075666 2.2587420958450344e-05 0.008213423685533728             0.10760112745973169 0.0015178832047117285 0.10761183299260621 0.002023844272948966 -1.4953814788325767e-06 0.0020238448254038884 -1.0843923336596994e-07 3.649535878765995e-07 3.807232441511841e-07 4.866047838354665e-07 -7.954280085550338e-07 9.324644403114727e-07 1.0784384661250044e-06 8.39279957372529e-07 1.3665359022233138e-06    0.11142720701966458 0.001939925317647562 0.11144409259553077 0.00258656709019675 -5.176359355618213e-07 0.002586567141992615 -2.6429592779125355e-07 -3.213844921956737e-08 2.662427789918033e-07       
            0.11820672943684939 0.015949096699052197 0.11927784609755591             0.012847592121350506 1.146064201411257e-06 0.012847592172467599 1.523749924187003e-06 -8.509617956674124e-07 1.7452649681768681e-06 1.0410584703089927e-06 -7.09499768967307e-07 1.2598383470774185e-06    0.12865839247453467 0.006036843580900616 0.12879994345709808 0.008049124774534152 2.168392412011233e-05 0.008049153982163883             0.10640387276766662 0.0014776825449258483 0.10641413292256516 0.0019702433932344593 -1.4191250751564522e-06 0.0019702439043174365 1.0698866493480415e-08 4.5403980082454065e-07 4.54165835876097e-07 6.05386401099388e-07 -6.573141908434983e-07 8.936188449894687e-07 1.126257554118331e-06 8.547639941759947e-07 1.4138873943664344e-06    0.11020290036507945 0.0018905212440039896 0.11021911503659271 0.0025206949920053203 -5.135417236137836e-07 0.002520695044317302 -2.3566206985264573e-07 -2.5912918322298444e-08 2.3708245507251562e-07       
            0.1171713696759232 0.015709957148288482 0.11821984869442574             0.012600878489348225 1.1246831809963299e-06 0.012600878539539655 1.4947737002898214e-06 -7.669015975201067e-07 1.6800257365162644e-06 9.254303235268485e-07 -5.983396869169716e-07 1.1020125519443537e-06    0.12737180854978933 0.005916106709282604 0.12750912881766469 0.007888142279043468 2.0816567155307837e-05 0.007888169746138912             0.1052199396720404 0.0014385465860287045 0.10522977297736605 0.0019180621147049342 -1.3448178115473143e-06 0.0019180625861533588 1.1781616770205092e-07 5.251365964611969e-07 5.381905743459724e-07 7.001821286149296e-07 -5.067191872693765e-07 8.64302810349863e-07 1.056668977900492e-06 6.977468284639149e-07 1.2662543052202123e-06    0.10899204578224234 0.0018423753433840537 0.1090076162050355 0.0024565004578454056 -5.078191428138867e-07 0.0024565005103347665 -2.0782131558875833e-07 -1.991619276625582e-08 2.087734512512186e-07       
            0.11614513256143019 0.015474403891369422 0.11717145127336019             0.012358902519114343 1.1018819229550297e-06 0.012358902568234553 1.463965844675871e-06 -6.863946812397871e-07 1.6168901177296513e-06 8.067253334032521e-07 -4.793649855065903e-07 9.384010618516594e-07    0.12609809046429143 0.005797784575096952 0.12623130643671504 0.007730379433462598 1.9983904469095524e-05 0.007730405263745191             0.10404917994630475 0.0014004471298492175 0.10405860415968499 0.001867262839798952 -1.272562003052901e-06 0.0018672632734320295 2.1304357711274388e-07 5.786209806049636e-07 6.165953332172109e-07 7.714946408066184e-07 -3.509149165618918e-07 8.475525113283381e-07 8.883723615143875e-07 4.168820136302601e-07 9.813236295896833e-07    0.10779449546648953 0.001795455573940583 0.1078094472372112 0.0023939407652541116 -5.006604338459234e-07 0.0023939408176073007 -1.8096483113801094e-07 -1.4240750421613192e-08 1.8152429336422026e-07       
            0.11512793629990892 0.01524238311691609 0.11613256201323871             0.01212157323326029 1.077874591028911e-06 0.012121573281183675 1.4316069922462589e-06 -6.095951437980187e-07 1.5559899805559504e-06 6.87129013879244e-07 -3.5712131917237044e-07 7.74391321182047e-07    0.12483710955964852 0.005681828883595013 0.12496634387974284 0.007575771844793347 1.9184548290331704e-05 0.007575796135803596             0.10289144701319636 0.0013633567250279808 0.10290047915354462 0.0018178089667039699 -1.2024415273957174e-06 0.0018178093643985282 2.966178098112401e-07 6.151845067222543e-07 6.829598102438534e-07 8.202460089630061e-07 -1.966544762626799e-07 8.434906628136963e-07 6.480681706154547e-07 8.072727755391881e-08 6.53076754375877e-07    0.10661010323716127 0.0017497307098324653 0.10662446093554291 0.0023329742797766214 -4.922435888752447e-07 0.002332974331706844 -1.5525291166546568e-07 -8.961546149895417e-09 1.555113368536249e-07       
            0.11411969986821678 0.015013841822258277 0.11510309007266342             0.011888801401419673 1.0528577484337996e-06 0.011888801448039572 1.3979546215481311e-06 -5.366182132170261e-07 1.4974098405793961e-06 5.686224277071171e-07 -2.358032023671337e-07 6.155766528533478e-07    0.12358873846405204 0.005568192305923113 0.12371411011154547 0.007424256407897479 1.8417166358718437e-05 0.007424279251363291             0.10174659592638562 0.0013272486472388119 0.1017552523046294 0.0017696648629850781 -1.1345233331946693e-06 0.001769665226653671 3.688684411417743e-07 6.357879900933708e-07 7.350444171730923e-07 8.477173201244948e-07 -4.9953900942881984e-08 8.491878750067422e-07 3.669875817448698e-07 -2.3795744042557214e-07 4.3738270268591693e-07    0.10543872451975801 0.0017051703204437106 0.10545251174901024 0.0022735604272582817 -4.827331214260156e-07 0.002273560478506373 -1.3081677421824572e-07 -4.136615467785868e-09 1.3088216075690302e-07       
            0.11312034300531502 0.014788727801223887 0.11408294557741229             0.01166049950670158 1.0270114960139498e-06 0.01166049955192917 1.3632445557840976e-06 -4.675434063340614e-07 1.4411913667800814e-06 4.5297129254735575e-07 -1.1915641501088728e-07 4.683815144839396e-07    0.12235285107941152 0.0054568284598046505 0.122474475479997 0.00727577127973953 1.76804797043697e-05 0.0072757927619225915             0.10061448335232956 0.0012920968799340822 0.10062277960086044 0.0017227958399121054 -1.0688588650809474e-06 0.0017227961714833622 4.3020532492783737e-07 6.416153653255084e-07 7.724939473018877e-07 8.554871537673447e-07 8.407477288265141e-08 8.596085374728557e-07 7.731629358685641e-08 -4.771821985219996e-07 4.834052749404975e-07    0.10428021632829272 0.0016617447501317214 0.10429345575389722 0.0022156596668422963 -4.722808101058022e-07 0.0022156597171770036 -1.077604441480375e-07 1.920558418262526e-10 1.0776061529347672e-07       
            0.11212978620416558 0.014566989632115206 0.11307203960809248             0.011436581712787967 1.0005005486654188e-06 0.011436581756551102 1.3276923822351845e-06 -4.024175967596849e-07 1.3873380929056838e-06 3.417195830640503e-07 -1.040436472688695e-08 3.4187793765441847e-07    0.1211293225686174 0.005347691890608557 0.12124731170004985 0.007130255854144739 1.6973260516194912e-05 0.00713027605616626             0.09949496755232679 0.0012578760955999572 0.09950291865322565 0.0016771681274666058 -1.0054854083182739e-06 0.001677168428867759 4.811064670860158e-07 6.34027695727922e-07 7.958985812413828e-07 8.453702609705627e-07 2.0133758841032543e-07 8.690153638689727e-07 -1.911194951140413e-07 -5.970480411043844e-07 6.268915574477205e-07    0.10313443724783714 0.0016194250984912918 0.10314715063479786 0.0021592334646550566 -4.6102641592246786e-07 0.0021592335138728366 -8.616270594407181e-08 3.997445477448394e-09 8.625538514173919e-08       
            0.1111479507037376 0.014348576665869096 0.11207028418798985             0.01121696383166282 9.73475252796082e-07 0.011216963873904823 1.2914947937651068e-06 -3.4125798259738964e-07 1.3358202772112781e-06 2.3618728062929797e-07 8.780166001989976e-08 2.519792908818358e-07    0.11991802934293122 0.005240738052796386 0.12003249183796086 0.006987650737061844 1.6294330095547115e-05 0.0069876697352088835             0.09838790836477196 0.001224561637508045 0.09839552867686022 0.0016327488500107229 -9.444273555985946e-07 0.0016327491231522275 5.221064303575162e-07 6.145182391755357e-07 8.063670323742587e-07 8.193576522340478e-07 2.98820618848819e-07 8.72147192005846e-07 -4.135997554334451e-07 -5.855176912076539e-07 7.168652065847157e-07    0.10200124741725972 0.0015781832011212034 0.10201345566587446 0.0021042442681616052 -4.490983730705104e-07 0.0021042443160860192 -6.607909188310163e-08 7.26623944724691e-09 6.647739931585858e-08       
            0.11017475848112168 0.014133439014398176 0.11107759227111112             0.011001563291960911 9.460725474995282e-07 0.011001563332639368 1.2548308559533951e-06 -2.840549451695393e-07 1.2865798416452825e-06 1.37471891473789e-07 1.7340916105132119e-07 2.212899864022416e-07    0.1187188490495019 0.005135923291740459 0.11882989029573772 0.0068478977223206065 1.564255689172523e-05 0.006847915588334151             0.09729316718760785 0.0011921295019503078 0.09730047047237353 0.0015895060026004067 -8.856973987284889e-07 0.0015895062493625515 5.537853329982914e-07 5.846693634948774e-07 8.053051965891773e-07 7.795591513265033e-07 3.7460252148951047e-07 8.648927792062999e-07 -5.72472014177564e-07 -4.580368380590657e-07 7.331588859419654e-07    0.10088050851215336 0.0015379916108806215 0.10089223169236462 0.0020506554811741628 -4.3661445318287446e-07 0.0020506555276549538 -4.7543884450007146e-08 9.997453351724666e-09 4.858363944905262e-08       
            0.10921013224374981 0.01392152753911013 0.11009387773041479             0.010790299107924303 9.184168720304223e-07 0.010790299147009852 1.2178632032854648e-06 -2.3077479155977166e-07 1.2395353106451584e-06 4.645333242288218e-08 2.4496948960780326e-07 2.493350415242479e-07    0.11753166055900688 0.00503320482590565 0.11763938279580156 0.006710939767874195 1.501685461605622e-05 0.006710956569220063             0.09621060696097253 0.0011605563209444439 0.09621760640741807 0.0015474084279259214 -8.292976479504798e-07 0.001547408650147323 5.767584920450062e-07 5.461119881123874e-07 7.942850003028471e-07 7.281493174831833e-07 4.2782213300655237e-07 8.445313529061558e-07 -6.582098456295146e-07 -2.516967026135232e-07 7.046924371597511e-07    0.09977208372795059 0.0014988235796228179 0.09978334111233204 0.0019984314394970912 -4.236824031508212e-07 0.0019984314844090087 -3.057211099005299e-08 1.22009725206306e-08 3.29168300545071e-08       
            0.1082539954217191 0.01371279383960231 0.10911905534622729             0.010583091848954902 8.906210220800694e-07 0.010583091886430047 1.180739167709349e-06 -1.813623752361844e-07 1.194586662119696e-06 -3.619822982929343e-08 3.0162329461919634e-07 3.037876292736636e-07    0.1163563439534168 0.0049325407293875365 0.11646084636586196 0.006576720972516711 1.4416180431413971e-05 0.006576736772640318             0.09514009215003977 0.0011298193453972774 0.09514680039849628 0.0015064257938630329 -7.752206816584697e-07 0.001506425993330895 5.916667502665994e-07 5.004881105058987e-07 7.749567033898108e-07 6.673174806745316e-07 4.58606898051628e-07 8.097116196241351e-07 -6.695529093733187e-07 -1.565124018983031e-08 6.697358134143308e-07    0.09867583776322435 0.0014606530403940645 0.09868664785865706 0.0019475373871920866 -4.104005567094981e-07 0.0019475374304335196 -1.5161511500793265e-08 1.3896049938855208e-08 2.0566274210265803e-08       
            0.10730627216021732 0.013507190242528902 0.1081530407948408             0.010379863609751632 8.627869572630208e-07 0.010379863645609586 1.1435918427518425e-06 -1.357435903646568e-07 1.1516200003185264e-06 -1.1001200527332595e-07 3.430687815970772e-07 3.602760472342858e-07    0.11519278051388264 0.0048338899147997855 0.11529415932400021 0.006445186553066377 1.3839533214157412e-05 0.006445201411632319             0.09408148872805025 0.001099896428714033 0.09408791789300125 0.0014665285716187072 -7.234505292690267e-07 0.0014665287500607255 5.991675151633673e-07 4.4941685844994077e-07 7.489841279266591e-07 5.992224779332544e-07 4.6796891067013095e-07 7.60304201891755e-07 -6.128063758054106e-07 1.9991992402945932e-07 6.445926079716606e-07    0.09759163680317223 0.0014234545900858558 0.09760201738126276 0.0018979394534478083 -3.968584200712347e-07 0.0018979394949392805 -1.2944628403441761e-09 1.5109797068115758e-08 1.5165144294884618e-08       
            0.10636688731204862 0.013304669790637876 0.10719575063728953             0.01018053798102101 8.350065621388451e-07 0.01018053801526458 1.1065410862713922e-06 -9.382773665997941e-08 1.1105119629132353e-06 -1.7470409048347967e-07 3.695155053304404e-07 4.0873368825100606e-07    0.11404085270874381 0.0047372121165037894 0.11413920126395731 0.006316282822005049 1.3285951885591116e-05 0.006316296795122406             0.09303466415953163 0.0010707660108416849 0.09304082585148744 0.0014276880144555766 -6.739635900014519e-07 0.001427688173533362 5.999265284188247e-07 3.944643944305799e-07 7.179930347671536e-07 5.259525259074398e-07 4.5767596559997835e-07 6.972039507893574e-07 -5.004538580137522e-07 3.5394998702092814e-07 6.129719873803077e-07    0.09651934850328221 0.0013872034725289127 0.0965293166295724 0.001849604630038551 -3.831372319630657e-07 0.0018496046697211227 1.1060155095858958e-08 1.587569860050273e-08 1.9348509937420484e-08       
            0.10543576643025732 0.013105186231975098 0.10624710230830074             0.009985040020750098 8.073623630077817e-07 0.009985040053390628 1.0696944648114988e-06 -5.550975275689729e-08 1.0711337828205637e-06 -2.301632711122081e-07 3.8162660493866854e-07 4.456613029713107e-07    0.11290044418165637 0.004642467874173713 0.11299585304062287 0.006189957165564948 1.2754513810167471e-05 0.006189970305999164             0.09199948738370534 0.0010424071027348883 0.09200539273016767 0.0013898761369798478 -6.267294903006287e-07 0.0013898762782837467 5.946103750645482e-07 3.3711788892454346e-07 6.835275921038912e-07 4.4949051856605794e-07 4.301052764128419e-07 6.221191807676009e-07 -3.492912061998845e-07 4.217870463090645e-07 5.476391687623294e-07    0.0954588419731778 0.0013518755620177201 0.09546841403519446 0.0018025007493569607 -3.6931049849029403e-07 0.001802500787190577 2.194516350812116e-08 1.623217797699321e-08 2.729604006582193e-08       
            0.10451283576084834 0.012908694009252947 0.10530701410541742             0.009793296226031072 7.79928202635047e-07 0.009793296257087419 1.03314814240677e-06 -2.0672317116930562e-08 1.0333549384667121e-06 -2.764355123152352e-07 3.8045246464787024e-07 4.7027722709655577e-07    0.11177143973983981 0.004549618516690239 0.11186399675572142 0.00606615802225365 1.2244333257760773e-05 0.006066170379625785             0.09097582879807797 0.0010147992712333015 0.09098148846363247 0.0013530656949777323 -5.817118826086854e-07 0.0013530658200229168 5.838797332950538e-07 2.787636761906198e-07 6.470121560805577e-07 3.716849015874931e-07 3.880874450879054e-07 5.373653609072345e-07 -1.7831569894741507e-07 3.9848299040657433e-07 4.3656062824591864e-07    0.09440998776064076 0.0013174473472546337 0.09441917949483107 0.0017565964630061786 -3.5544450330472946e-07 0.0017565964989679935 3.141336935995331e-08 1.6221236268764966e-08 3.5354324779748644e-08       
            0.10359802223560229 0.012715148249380854 0.10437540517828939             0.009605234505426762 7.527698749761959e-07 0.009605234534924349 9.969877165843077e-07 1.0812183576553827e-08 9.97046343122367e-07 -3.137075136647346e-07 3.6735875659813815e-07 4.830785238230321e-07    0.11065372534244142 0.004458626146356434 0.11074351574369234 0.005944834861808577 1.1754559927450342e-05 0.005944846482782688             0.08996356024221527 0.0009879226243394068 0.08996898444778832 0.0013172301657858728 -5.388691881555017e-07 0.0013172302760095821 5.683833583695583e-07 2.2066961120627618e-07 6.097169174144562e-07 2.9422614827503484e-07 3.347478990919464e-07 4.4567385190880863e-07 -6.60617252545108e-09 2.9781274201301835e-07 2.978860030628305e-07    0.09337265783580932 0.0012838959157028726 0.09338148435340639 0.001711861220937164 -3.4159879360524464e-07 0.0017118612550198727 3.9525938874484385e-08 1.5887182840148813e-08 4.2599324202454136e-08       
            0.10269125346498365 0.012524504753155237 0.10345219551812965             0.009420784151866835 7.259457218952511e-07 0.009420784179836756 9.612890041959007e-07 3.907981773929553e-08 9.620830430594247e-07 -3.422896822515254e-07 3.4395170410317893e-07 4.852473609730722e-07    0.109547188089017 0.004369453623429305 0.10963429455776039 0.005825938164572405 1.1284377530352328e-05 0.0058259490930317554             0.08896255498169663 0.0009617577968862227 0.08896775352301117 0.0012823437291816276 -4.981552863950143e-07 0.0012823438259414411 5.487527873529168e-07 1.6397156049624137e-07 5.727270678771591e-07 2.1862874732832172e-07 2.733523917319054e-07 3.5002865486114733e-07 1.4859301850686163e-07 1.476469700562143e-07 2.0947437293320909e-07    0.09234672557555004 0.0012511989383379855 0.09235520138741102 0.0016682652511173146 -3.278266425400853e-07 0.0016682652833275122 4.63508663536722e-08 1.5275472166163622e-08 4.880310299187155e-08       
            0.10179245773114046 0.012336719985106319 0.10253730594733283             0.0092398758160644 6.995071937883896e-07 0.009239875842542588 9.261187796116828e-07 6.427340237350609e-08 9.283464139005974e-07 -3.6259885151095213e-07 3.120032078826048e-07 4.783554419530497e-07    0.10845171620812684 0.004282064550960719 0.10853621895619303 0.0057094194012809575 1.0833002429138235e-05 0.005709429678493732             0.08797268769224814 0.0009362859365845847 0.0879776699575118 0.0012483812487794437 -4.595201536649956e-07 0.0012483813333524717 5.255977455644103e-07 1.0966388364728521e-07 5.369163412664918e-07 1.462185115297135e-07 2.0716233943859226e-07 2.5356673282517856e-07 2.734129885852569e-07 -1.703161871615223e-08 2.739429472777392e-07    0.0913320657480014 0.0012193346547876409 0.09134020478845893 0.0016257795397168551 -3.141754886155422e-07 0.0016257795700734424 5.196154314661264e-08 1.4431657329733382e-08 5.3928422000464035e-08       
            0.10090156398099379 0.012151751063499387 0.10163065810925286             0.009062441480443056 6.734993759488983e-07 0.009062441505469502 8.915354677035671e-07 8.65409245033376e-08 8.957258630782693e-07 -3.7514104457612305e-07 2.7337821787050097e-07 4.6418364181831725e-07    0.10736719904604557 0.004196423259941505 0.10744917588874169 0.005595231013255339 1.0399682331972706e-05 0.005595240678030479             0.08699383444405226 0.0009114886904399412 0.08699860943090972 0.0012153182539199191 -4.229104535933188e-07 0.001215318327502804 4.995022304991103e-07 5.859369681027897e-08 5.029271314807755e-07 7.81249290803718e-08 1.3930479879706676e-07 1.597164096506817e-07 3.5840966279728695e-07 -1.6183602486805165e-07 3.932535890892257e-07    0.09032855449728718 0.001188281858849856 0.09033637014705345 0.0015843758117998089 -3.006873527446894e-07 0.0015843758403324597 5.64354300608635e-08 1.3400467127080104e-08 5.800457124553693e-08       
            0.10001850181941549 0.01196955575048806 0.10073217445813656             0.008888414433564576 6.47961482433926e-07 0.008888414457182628 8.575897939469767e-07 1.0603408775235759e-07 8.641200625187987e-07 -3.8049455037742166e-07 2.2996642389664074e-07 4.4459043960337893e-07    0.1062935270555851 0.004112494794742675 0.10637305348326327 0.005483326392990232 9.983695038693797e-06 0.005483335481823987             0.08602587268623191 0.0008873481915288823 0.08603044901801217 0.0011831309220385073 -3.882700817144364e-07 0.0011831309857481312 4.7102124463534925e-07 1.145865472076777e-08 4.7116060283712526e-07 1.5278206294356846e-08 7.266082026781113e-08 7.42497029594333e-08 3.9906570330838534e-07 -2.597927854311508e-07 4.7617825120336205e-07    0.0893360693283978 0.0011580198843800257 0.08934357443655877 0.0015440265125067018 -2.8739923359342653e-07 0.0015440265392544028 5.985283511393813e-08 1.2225010406203617e-08 6.10885648105114e-08       
